cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Colorado",8/31/2016,9/6/2016,"Google Consumer Surveys","B",626,"lv",.0006595,37.36,28.53,13.01,,44.84338,37.20797,8.9293,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45445,70763,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",8/17/2016,8/23/2016,"Google Consumer Surveys","B",242,"lv",.0006582,30.03,41.46,9.33,,37.25649,50.46399,5.24178,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45573,70958,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/14/2016,9/20/2016,"USC Dornsife/LA Times","",2629,"lv",.0006531,42.18,46.34,,,44.19385,43.92177,,,"","http://latimes.com/politics/",45909,71739,9/21/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Kansas",7/29/2016,8/18/2016,"Ipsos","A-",333,"lv",.0006525,37.04,47.54,,,35.4418,47.89982,,,"","http://www.reuters.com/statesofthenation",44953,68986,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/13/2016,5/17/2016,"CBS News/New York Times","A-",1109,"rv",.0006507,47,41,,,48.13484,43.86593,,,"","http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/",44086,65968,5/20/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Kansas",8/24/2016,8/30/2016,"Google Consumer Surveys","B",217,"lv",.0006505,43.82,26.61,10.51,,51.21117,35.4724,6.40223,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45505,70823,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Oklahoma",8/17/2016,8/23/2016,"Google Consumer Surveys","B",245,"lv",.0006478,24.4,42.18,11.97,,31.52957,51.0186,7.881781,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45576,70961,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Arizona",8/31/2016,9/6/2016,"Google Consumer Surveys","B",635,"lv",.0006475,34.87,34.6,9.84,,42.26897,43.16097,5.7593,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45443,70761,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/23/2016,7/24/2016,"YouGov","B",1057,"rv",.0006459,40,38,5,,43.65288,42.62206,2.624918,,"","https://today.yougov.com/news/2016/07/25/yougoveconomist-poll-july-23-24-2016/",44678,68228,7/25/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",3/29/2016,3/31/2016,"Marist College","A",1066,"rv",.0006442,50,41,,,47.61438,44.1862,,,"","http://maristpoll.marist.edu/wp-content/misc/usapolls/us160329/MCC/General%20Election/McClatchy_Marist%20Poll_General%20Election__Complete%20Survey%20Findings_Nature%20of%20the%20Sample%20and%20Tables_April%202016.pdf",36697,50523,4/8/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/18/2016,8/20/2016,"Morning Consult","",2001,"rv",.0006442,39,36,8,,43.71494,42.98859,2.250043,,"","https://morningconsult.com/2016/08/21/trumps-campaign-shakeup-likely-little-late/",44901,68876,8/21/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Montana",8/17/2016,8/23/2016,"Google Consumer Surveys","B",118,"lv",.0006438,35.91,28.11,10.43,,43.27977,37.35849,6.341781,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45566,70951,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/23/2016,9/25/2016,"The Times-Picayune/Lucid","",1407,"lv",.0006422,42,39,7,,43.93006,42.99003,3.102426,,"","https://luc.id/2016-presidential-tracker/",46226,72285,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Delaware",8/10/2016,8/16/2016,"Google Consumer Surveys","B",94,"lv",.0006412,34.47,32.29,7.92,,41.56607,41.42696,3.911757,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45598,70983,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"New York",8/19/2016,8/25/2016,"Ipsos","A-",500,"lv",.0006405,53.3,31.38,,,53.37064,32.93961,,,"","http://www.reuters.com/statesofthenation",45024,69077,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Georgia",3/31/2016,4/3/2016,"Lake Research Partners","B+",400,"lv",.0006404,50,37,,,48.18155,39.16087,,,"","http://big.assets.huffingtonpost.com/LRPmemo.GeorgiaDemocraticParty.F.041116.pdf",42188,59663,4/18/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Illinois",8/19/2016,8/25/2016,"Ipsos","A-",366,"lv",.0006402,52.63,26.24,,,52.19121,27.25638,,,"","http://www.reuters.com/statesofthenation",45007,69060,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Iowa",7/29/2016,8/18/2016,"Ipsos","A-",369,"lv",.0006388,41.22,41.45,,,40.56556,42.798,,,"","http://www.reuters.com/statesofthenation",44952,68985,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"New Jersey",4/1/2016,4/8/2016,"Rutgers University","B-",738,"rv",.0006386,50,36,,,48.47786,40.39194,,,"","http://eagletonpoll.rutgers.edu/rutgers-eagleton-2016-presidential-election-Apr2016",42184,65682,5/5/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",6/10/2016,6/16/2016,"Saint Leo University","C+",459,"lv",.0006378,45.8,33.1,5.9,,46.8358,39.20701,1.81161,,"","http://polls.saintleo.edu/clinton-so-far-the-preference-in-national-polling-results/",44408,67452,6/27/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/30/2016,9/5/2016,"CVOTER International","C+",1220,"lv",.0006304,48.1,46.09,,,46.59045,43.37052,,,"","http://www.upi.com/Top_News/US/2016/09/07/UPICVoter-poll-Hillary-Clinton-has-2-point-lead-over-Donald-Trump/6771473265320/",45422,70721,9/7/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"New Mexico",8/17/2016,8/23/2016,"Google Consumer Surveys","B",201,"lv",.0006259,41.65,25.13,19.84,,48.95209,34.26299,15.75178,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45572,70957,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Oklahoma",7/29/2016,8/18/2016,"Ipsos","A-",386,"lv",.0006254,29.21,58.44,,,27.78653,58.82925,,,"","http://www.reuters.com/statesofthenation",44972,69005,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",8/26/2016,9/1/2016,"Ipsos","A-",343,"lv",.0006224,48.05,41.77,,,47.66114,42.44386,,,"","http://www.reuters.com/statesofthenation",45310,69691,9/4/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",8/12/2016,8/25/2016,"Ipsos","A-",454,"lv",.0006205,36.15,39.27,,,35.62239,40.39714,,,"","http://www.reuters.com/statesofthenation",45037,69090,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"West Virginia",8/10/2016,8/16/2016,"Google Consumer Surveys","B",100,"lv",.0006193,34.34,38.67,7.44,,41.51696,47.95938,3.431756,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45639,71024,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Maryland",8/5/2016,8/25/2016,"Ipsos","A-",525,"lv",.0006173,53.02,30.47,,,52.74314,31.918,,,"","http://www.reuters.com/statesofthenation",45014,69067,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Oregon",8/5/2016,8/25/2016,"Ipsos","A-",459,"lv",.0006141,44.92,36.58,,,44.38166,37.95865,,,"","http://www.reuters.com/statesofthenation",45028,69081,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/11/2016,8/15/2016,"Ipsos","A-",1131,"lv",.0006134,40.4,34.4,8.1,,42.18833,38.02857,5.133089,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44865,68767,8/16/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Oregon",8/24/2016,8/30/2016,"Google Consumer Surveys","B",404,"lv",.0006068,42.39,27.93,10.15,,49.86424,36.91883,6.042229,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45527,70912,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Idaho",5/18/2016,6/4/2016,"Dan Jones & Associates","C+",603,"a",.0006059,32,49,,,31.05109,50.4986,,,"","http://idahopoliticsweekly.com/politics/1078-poll-nearly-half-of-idahoans-say-they-will-vote-for-trump-in-november",44359,67242,6/18/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Indiana",8/31/2016,9/6/2016,"Google Consumer Surveys","B",715,"lv",.000604,29.21,35.57,9.81,,36.46605,43.93289,5.7293,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45454,70772,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",6/15/2016,6/26/2016,"Pew Research Center","B+",1655,"rv",.0006003,45,36,11,,47.05134,40.29041,6.205397,,"","http://i2.cdn.turner.com/cnn/2016/images/07/07/07-07-16.voter.attitudes.release.embargoed.pdf",44516,67767,7/7/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/29/2016,9/4/2016,"CVOTER International","C+",1237,"lv",.0005986,48.55,46.5,,,47.03032,43.80482,,,"","http://www.upi.com/Top_News/US/2016/09/06/UPICVoter-poll-Hillary-Clinton-holds-lead-over-Donald-Trump/4001473162869/?spt=sec&or=tn",45342,70498,9/6/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Arizona",8/19/2016,9/1/2016,"Ipsos","A-",365,"lv",.0005981,41.38,44.56,,,40.72514,45.19368,,,"","http://www.reuters.com/statesofthenation",45280,69661,9/4/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"South Carolina",7/29/2016,8/18/2016,"Ipsos","A-",288,"lv",.0005975,41.09,50.04,,,40.75255,51.39154,,,"","http://www.reuters.com/statesofthenation",44975,69008,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",3/17/2016,3/24/2016,"DFM Research","B-",674,"lv",.0005973,42,40,,,39.14616,42.01346,,,"","http://www.kansascity.com/news/local/news-columns-blogs/the-buzz/article69418112.html",36704,50538,4/8/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Massachusetts",8/24/2016,8/30/2016,"Google Consumer Surveys","B",485,"lv",.0005935,48.64,23.46,7.08,,56.40328,32.88879,2.972229,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45508,70826,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Tennessee",8/24/2016,8/30/2016,"Google Consumer Surveys","B",498,"lv",.0005905,27.05,44.62,7.13,,34.29986,53.2673,3.02223,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45532,70917,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Indiana",4/18/2016,4/21/2016,"Public Opinion Strategies","B",500,"lv",.0005899,39,47,,,36.76578,48.35111,,,"","http://www.wthr.com/story/31796541/exclusive-wthrhpi-poll-trump-or-cruz-would-defeat-clinton-in-indiana",42717,66125,6/2/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",8/31/2016,9/6/2016,"Google Consumer Surveys","B",637,"lv",.0005864,35.45,31.19,8.54,,42.73252,39.58958,4.4593,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45463,70781,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"New York",9/7/2016,9/13/2016,"Google Consumer Surveys","B",923,"lv",.0005843,39.81,31.36,5.45,,47.09978,39.55951,1.560809,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45776,71460,9/14/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/13/2016,9/19/2016,"USC Dornsife/LA Times","",2524,"lv",.0005832,41.73,47.09,,,43.75279,44.67274,,,"","http://latimes.com/politics/",45892,71673,9/20/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",8/31/2016,9/6/2016,"Google Consumer Surveys","B",738,"lv",.0005792,30.2,39.03,8.48,,37.38282,47.29139,4.399299,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45466,70784,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Louisiana",8/17/2016,8/23/2016,"Google Consumer Surveys","B",286,"lv",.0005757,21.03,51.78,3.31,,28.01933,60.3793,-.7782197,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45558,70943,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"California",3/16/2016,3/23/2016,"Greenberg Quinlan Rosner/American Viewpoint","B+",1202,"lv",.0005692,57,30,,,54.97112,31.09723,,,"","http://www.gqrr.com/articles/2016/3/25/new-university-of-southern-california-dornsife-college-of-letters-arts-and-scienceslos-angeles-times-poll",36654,50500,4/6/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Louisiana",7/29/2016,8/18/2016,"Ipsos","A-",424,"lv",.0005673,38.11,48.16,,,37.89284,49.63407,,,"","http://www.reuters.com/statesofthenation",44955,68988,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Virginia",8/31/2016,9/6/2016,"Google Consumer Surveys","B",560,"lv",.0005646,36.11,29.32,11.95,,43.3827,37.70596,7.869299,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45484,70802,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"California",9/7/2016,9/13/2016,"Google Consumer Surveys","B",1544,"lv",.0005631,43.37,26.36,8.99,,50.66341,34.56419,5.100809,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45746,71430,9/14/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/28/2016,9/3/2016,"CVOTER International","C+",1242,"lv",.000563,49.37,45.52,,,47.84591,42.85416,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45327,70602,9/6/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/14/2016,5/17/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1021,"rv",.0005612,39,42,10,,43.21738,47.33557,5.629374,,"","http://www.foxnews.com/politics/2016/05/18/fox-news-poll-clintons-negatives-surpass-trumps.html",44082,66157,6/3/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",5/17/2016,5/18/2016,"Gravis Marketing","B-",2542,"rv",.0005604,46,42,,,46.42402,43.05259,,,"","http://gravismarketing.com/polling-and-market-research/florida-general-election-poll-marijuana-and-trans-bathroom/",44144,66051,5/25/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Michigan",8/31/2016,9/6/2016,"Google Consumer Surveys","B",615,"lv",.0005603,35.17,29.24,7.78,,42.54038,37.76135,3.6993,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45461,70779,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Ohio",8/26/2016,9/1/2016,"Ipsos","A-",375,"lv",.0005599,43.1,45.95,,,42.61023,46.56481,,,"","http://www.reuters.com/statesofthenation",45307,69688,9/4/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Louisiana",5/5/2016,5/6/2016,"JMC Enterprises","C",624,"lv",.0005585,36,52,,,35.49953,53.58529,,,"","http://winwithjmc.com/wp-content/uploads/2016/05/LA-Presidential-Executive-Summary.pdf",44043,65719,5/10/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",8/5/2016,8/18/2016,"Ipsos","A-",365,"lv",.0005575,46.15,41.13,,,45.47917,42.27776,,,"","http://www.reuters.com/statesofthenation",44962,68995,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"New Jersey",8/31/2016,9/6/2016,"Google Consumer Surveys","B",742,"lv",.0005572,35.95,33.11,6.52,,43.3639,41.69166,2.4393,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45470,70788,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",8/19/2016,9/1/2016,"Ipsos","A-",404,"lv",.0005569,48.92,43.83,,,48.37049,44.45295,,,"","http://www.reuters.com/statesofthenation",45306,69687,9/4/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Indiana",8/5/2016,8/18/2016,"Ipsos","A-",335,"lv",.0005538,36.31,54.13,,,34.7688,54.38599,,,"","http://www.reuters.com/statesofthenation",44951,68984,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/10/2016,8/14/2016,"Ipsos","A-",1109,"lv",.0005504,41.4,34.6,8,,43.1743,38.24638,5.051437,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44866,68768,8/16/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/21/2016,7/22/2016,"Gravis Marketing","B-",3462,"rv",.0005486,49,51,,,49.40019,51.48852,,,"","http://www.realclearpolitics.com/docs/2016/Gravis_National_July_2016.pdf",44668,68214,7/23/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",8/26/2016,9/1/2016,"Ipsos","A-",605,"lv",.0005383,48.23,44.6,,,48.46671,45.93354,,,"","http://www.reuters.com/statesofthenation",45285,69666,9/4/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/9/2016,7/11/2016,"YouGov","B",932,"rv",.0005353,40,37,5,,43.90325,41.80786,2.699968,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sqfo3wfe7o/weekly_presidential_election_tracking_report.pdf",44570,67910,7/13/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Kansas",8/17/2016,8/23/2016,"Google Consumer Surveys","B",275,"lv",.0005322,40.04,26.88,9.46,,47.33732,36.00485,5.37178,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45556,70941,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/22/2016,9/24/2016,"The Times-Picayune/Lucid","",1251,"lv",.0005322,42,39,7,,44.01165,42.98325,3.062891,,"","https://luc.id/2016-presidential-tracker/",46225,72284,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/12/2016,9/18/2016,"USC Dornsife/LA Times","",2465,"lv",.0005308,41.11,47.77,,,43.14785,45.35571,,,"","http://latimes.com/politics/",45883,71653,9/19/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"California",8/12/2016,8/18/2016,"Ipsos","A-",1203,"lv",.0005278,63.14,26.06,,,62.95667,27.69052,,,"","http://www.reuters.com/statesofthenation",44943,68976,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/27/2016,9/2/2016,"CVOTER International","C+",1242,"lv",.0005275,49.25,45.13,,,47.71512,42.49142,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45326,70601,9/6/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",3/19/2016,3/22/2016,"Selzer & Company","A+",815,"lv",.0005242,54,36,,,51.75979,36.34482,,,"","http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r.f2qF2GAiq8/v0",36649,50495,4/6/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/15/2016,8/16/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0005178,41,39,9,,43.62212,42.77573,5.569039,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44886,68824,8/18/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/30/2016,9/1/2016,"The Times-Picayune/Lucid","",1097,"lv",.0005168,43,34,9,,45.48381,38.84969,4.366636,,"","https://luc.id/2016-presidential-tracker/",46205,72264,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/9/2016,8/13/2016,"Ipsos","A-",1137,"lv",.0005156,41.7,35,8.1,,43.46425,38.65933,5.169933,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44867,68769,8/16/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Iowa",8/24/2016,8/30/2016,"Google Consumer Surveys","B",325,"lv",.0005142,33.58,32.81,8.15,,41.02463,41.75376,4.042229,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45501,70819,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Colorado",8/5/2016,8/25/2016,"Ipsos","A-",568,"lv",.0005142,43.04,39.74,,,41.44969,40.04398,,,"","http://www.reuters.com/statesofthenation",45002,69055,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Georgia",8/24/2016,8/30/2016,"Google Consumer Surveys","B",568,"lv",.0005133,25.87,43.94,8.9,,32.92943,52.29743,4.792229,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45499,70817,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/6/2016,5/9/2016,"Public Policy Polling","B+",1222,"v",.0005122,42,38,4,,43.7679,41.78963,1.138938,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_51016.pdf",44036,65701,5/10/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Nebraska",8/17/2016,8/23/2016,"Google Consumer Surveys","B",174,"lv",.0005096,24.5,38.25,11.3,,31.77327,47.3338,7.211781,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45569,70954,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",8/12/2016,8/18/2016,"Ipsos","A-",771,"lv",.0005072,45.79,45.28,,,45.27853,46.48677,,,"","http://www.reuters.com/statesofthenation",44974,69007,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",8/31/2016,9/6/2016,"Google Consumer Surveys","B",784,"lv",.0005059,40.83,29.07,8.31,,48.267,37.68368,4.2293,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45487,70805,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/11/2016,9/17/2016,"USC Dornsife/LA Times","",2507,"lv",.0005033,40.98,47.7,,,43.0208,45.31736,,,"","http://latimes.com/politics/",45880,71645,9/18/16,"14:57:58  1 Nov 2016"
